icd10,icd9
4170400,2202
4170700,2105
4171000,2231
4171001,2231
4171300,2231
4171301,2231
4171600,222
4171601,222
4171602,222
4171603,2262
4171604,229
4171605,2211
4171606,2262
4171900,2201
4172200,2271
4172500,2104
4172800,2131
4172900,2131
4173100,2263
4173101,2263
4173400,2263
4173700,229
4173701,229
4173702,2263
4173703,2263
4173704,2251
4173705,2242
4173706,2263
4173707,2211
4173708,2211
4173709,2242
4174000,2241
4174300,2241
4174600,2242
4174900,229
4175200,229
4175201,2264
4175202,2252
4175203,2264
4175204,2211
4175500,208
4175800,2954
4176100,2129
4176400,2121
4176401,2219
4176402,2911
4176403,3142
4176404,3141
4176700,2939
4177000,2932
4177001,2932
4177300,2932
4177600,2931
4177601,2932
4177900,290
4177901,253
4178200,2933
4178500,2933
4178501,2933
4178600,294
4178601,294
4178700,2772
4178701,2772
4178702,2772
4178900,282
4178901,283
4179700,287
4180100,286
4180400,285
4180401,2954
4180700,280
4181000,2771
4181001,2772
4181300,3009
4181301,2939
4181600,4223
4181900,4292
4182200,4224
4182500,4223
4182800,4292
4183100,4292
4183200,4292
4183400,303
4183700,301
4184000,3029
4184300,303
4184301,4258
4184600,3142
4184900,3142
4185200,3009
4185500,3142
4185800,3009
4186100,3009
4186400,3009
4186700,3029
4186701,3029
4186800,3192
4186900,310
4187000,310
4187300,3164
4187600,3169
4187601,3169
4187602,3169
4187900,3169
4187901,3171
4187902,3172
4187903,3173
4187904,3179
4187905,3179
4187906,3175
4188300,311
4188301,3129
4188302,3174
4188400,311
4188600,9815
4188601,3198
4188602,3199
4188900,3323
4188901,3321
4189200,3324
4189201,3201
4189500,3324
4189800,3322
4189801,3324
4190100,3201
4190400,3391
4190500,3193
4190501,3193
4190502,3193
4190503,3193
4190700,2199
4191000,2649
4250300,9504
4250600,1649
4250601,1642
4250900,1641
4251000,1642
4251200,1639
4251500,1631
4251800,1661
4251801,1661
4251802,1669
4251803,1672
4252100,1661
4252101,1661
4252102,1663
4252400,1663
4252700,1663
4253000,1601
4253001,1601
4253002,1681
4253300,1609
4253301,1609
4253600,1659
4253601,1659
4253602,1659
4253603,1659
4253604,1651
4253605,1652
4253900,1692
4253901,161
4254200,1692
4254201,161
4254500,1601
4254800,0131
4255100,1151
4255101,1281
4255102,1151
4255400,1682
4255700,1682
4256000,1201
4256300,1202
4256600,1401
4256900,1402
4257200,1609
4257201,1609
4257300,1692
4257400,1692
4257500,0822
4257800,0820
4258100,0841
4258101,0841
4258400,0852
4258700,0892
4258701,0892
4258702,0895
4258703,0895
4258704,0891
4258705,0891
4259000,0859
4259001,0859
4259300,0920
4259301,090
4259600,0953
4259601,096
4259603,0959
4259900,0983
4259901,0983
4260200,0959
4260201,0959
4260500,0973
4260501,096
4260800,0944
4261000,0944
4261001,0943
4261100,0944
4261101,0943
4261400,0944
4261401,0943
4261500,0944
4261501,0943
4261700,0951
4262000,0991
4262100,0991
4262200,0991
4262300,0981
4262600,0981
4262900,0982
4263200,1153
4263201,101
4263202,106
4263500,1159
4263800,1159
4264100,1049
4264101,1049
4264400,111
4264401,110
4264402,1200
4264403,100
4264404,111
4264405,1289
4264700,1149
4265000,1141
4265300,1164
4265301,1169
4265600,1169
4265900,1162
4266200,1289
4266500,1289
4266700,1159
4266800,9789
4267100,1171
4267101,1171
4267400,111
4267401,111
4267600,1021
4267700,1033
4267701,1142
4268000,1032
4268001,1143
4268300,1031
4268600,1139
4268900,1284
4269200,1149
4269201,1122
4269500,1149
4269501,1149
4269800,1319
4269801,133
4269802,1341
4269803,1343
4269804,1359
4269805,1369
4270100,1370
4270101,1370
4270200,1319
4270201,1319
4270202,133
4270203,133
4270204,1341
4270205,1341
4270206,1343
4270207,1343
4270208,1359
4270209,1359
4270210,1369
4270211,1369
4270300,1370
4270400,138
4270401,139
4270700,1372
4271000,1372
4271300,139
4271600,1369
4271900,1365
4271901,1471
4271902,1366
4272200,1365
4272201,1472
4272500,1472
4273100,1365
4273101,1369
4273400,1363
4273700,1364
4274000,1221
4274001,1411
4274002,1292
4274003,149
4274004,1291
4274005,1472
4274300,1291
4274600,1267
4274601,1263
4274602,1261
4274603,1262
4274604,1264
4274605,1269
4274900,1266
4275200,1269
4275500,1279
4275800,1252
4276100,1232
4276101,1233
4276102,1234
4276400,1212
4276401,1222
4276402,1212
4276403,1239
4276404,1214
4276700,1244
4276701,1244
4277000,1274
4277300,1451
4277301,1452
4277600,1449
4277900,1459
4278200,1256
4278500,1210
4278501,1236
4278800,1363
4279100,1294
4279101,1294
4279102,1363
4279400,1280
4279700,1280
4279701,1144
4279702,1144
4280000,1133
4280300,1280
4280600,1241
4280700,1279
4280800,1279
4280900,1425
4280901,1455
4281000,1145
4281200,146
4281500,149
4281800,1422
4281801,1243
4282100,8939
4282400,1691
4282700,1691
4283000,1691
4283300,1519
4283301,1519
4283302,156
4283303,156
4283600,156
4283601,156
4283900,153
4283901,153
4283902,156
4283903,156
4284200,156
4284201,156
4284500,156
4284501,156
4284800,1559
4284801,1559
4285100,1559
4285400,157
4285401,0859
4285700,1152
4285701,1152
4286000,0869
4286001,0869
4286002,0869
4286003,0869
4286300,0838
4286600,0849
4286601,0849
4286900,0889
4287200,0889
4350000,7719
4350001,7718
4350002,7719
4350300,7711
4350301,7711
4350302,7711
4350303,7713
4350304,7713
4350305,7714
4350306,7717
4350307,7717
4350308,7718
4350309,7609
4350310,7609
4350311,7714
4350312,7711
4350600,7712
4350601,7715
4350900,7719
4351200,7711
4351201,7711
4351202,7711
4351203,7711
4351204,7713
4351205,7713
4351206,7714
4351207,7714
4351208,7719
4351209,7717
4351210,7717
4351211,7718
4351212,7718
4351213,7609
4351214,7609
4351215,7719
4351500,7712
4351501,7715
4351800,7719
4351801,7719
4351802,7719
4380100,4680
4380400,4562
4380401,4562
4380700,4591
4381000,4562
4381001,4561
4381300,4562
4381301,4562
4381600,4562
4381601,4562
4381602,4579
4382200,4610
4382500,5411
4382501,4679
4382502,4679
4382800,4562
4382801,4562
4383100,5411
4383400,4579
4383401,4579
4383700,537
4383701,5380
4383702,537
4384300,4289
4384301,4289
4384302,4289
4384900,4319
4385200,3173
4385500,4259
4385800,4210
4386400,5471
4386401,5471
4386700,5471
4386701,5471
4387000,5349
4387300,5349
4387301,5349
4387302,5349
4387600,7769
4387900,7769
4388200,5786
4388201,5786
4390000,3173
4390300,4242
4390600,4241
4390601,4242
4390900,3959
4391200,3209
4391201,4679
4391500,5381
4393000,433
4393300,4680
4393600,4562
4393900,5359
4394200,543
4394500,4533
4394800,543
4395100,4466
4395400,4466
4396000,4979
4396300,4879
4396600,4879
4396900,5786
4396901,5786
4397200,5169
4397500,5169
4397800,5137
4398700,344
4398701,544
4398702,0407
4399000,4579
4399300,4590
4399301,4579
4399302,4579
4399600,458
4399601,4699
4399900,4959
4410500,4942
4432500,8403
4432501,8403
4432800,8405
4432801,8400
4432802,8404
4433100,8408
4433400,8409
4433800,8411
4435800,8411
4436100,8413
4436101,8414
4436400,8412
4436401,8412
4436700,8417
4436701,8416
4436702,8415
4437000,8418
4437300,8419
4437600,843
4500300,8382
4500600,8382
4500900,8382
4501200,8382
4501500,8382
4501501,8382
4501800,8669
4501801,8669
4501802,8689
4501803,8382
4501900,8624
4502100,8625
4502101,8625
4502400,8625
4502500,8625
4502501,8625
4502502,8625
4502600,8625
4502700,863
4502701,3992
4503000,863
4503300,863
4503301,2629
4503302,2749
4503303,251
4503304,8332
4503305,8521
4503306,8332
4503500,8332
4503600,8332
4503900,3860
4504200,3860
4504500,3862
4504501,3862
4504502,3862
4504503,3862
4504504,3862
4504505,3863
4504506,3863
4504507,3863
4504508,3860
4504800,863
4504801,863
4504802,863
4504803,863
4504804,863
4505100,7668
4505101,8689
4520000,8670
4520300,8670
4520600,0861
4520601,2189
4520602,2757
4520603,1879
4520604,8670
4520605,8662
4520606,8662
4520607,8662
4520608,6149
4520900,8670
4521200,8670
4521500,8670
4521800,8670
4522100,8670
4522400,8670
4522700,8671
4523000,8671
4523001,8671
4523300,8671
4523301,8671
4523600,8671
4523900,8675
4523901,8675
4523902,8675
4523903,8675
4523904,8675
4540000,8669
4540001,8669
4540300,8669
4540301,8669
4540600,8669
4540900,8669
4541200,8669
4541500,8669
4541800,8669
4542100,0861
4542101,2189
4542102,2756
4542103,1879
4542104,8669
4542105,8662
4542106,8662
4542107,8662
4542108,6149
4542400,8666
4542401,8665
4542402,8665
4542700,8666
4542701,8665
4542702,8665
4543000,8666
4543001,8665
4543002,8665
4543300,8666
4543301,8665
4543302,8665
4543600,8666
4543601,8665
4543602,8665
4543900,8669
4544200,8669
4544500,8669
4544800,0861
4544801,2189
4544802,2756
4544803,1879
4544804,8669
4544805,8662
4544806,8662
4544807,8662
4544808,6149
4545100,0861
4545101,2189
4545102,2755
4545103,1879
4545104,8663
4545105,8661
4545106,8661
4545107,8661
4545108,6149
4545109,8663
4545110,0861
4545111,2189
4545112,2755
4545113,1879
4545114,8663
4545115,8661
4545116,8661
4545117,8661
4545118,6149
4545119,8663
4550000,3950
4550001,3950
4550002,3950
4550200,3950
4550201,3950
4550202,3950
4550300,3950
4550301,3950
4550302,3950
4550600,8684
4550601,8684
4551200,8684
4551201,8684
4551500,8684
4551501,8684
4551800,8684
4551900,8684
4552100,8531
4552101,8532
4552102,8531
4552103,8532
4552104,8531
4552105,8532
4552400,8553
4552700,8573
4552701,8574
4552800,8554
4553000,8579
4553001,8579
4553300,8579
4553600,8579
4553900,8579
4554200,8596
4554500,8587
4554501,8589
4554502,8587
4554800,8594
4555100,8594
4555200,8594
4555400,8594
4555500,8594
4556000,8664
4556300,8670
4556301,8670
4556302,3950
4556303,3950
4556600,8693
4556601,8699
4556602,8605
4557200,8693
4557500,8681
4557800,8681
4558100,8681
4558101,8681
4558400,8683
4558700,8682
4558800,8682
4559000,1698
4559001,1698
4559300,1698
4559301,1698
4559302,1698
4559303,1698
4559600,7645
4559700,7645
4559900,7642
4560200,7631
4560201,7639
4560500,7631
4560501,7639
4560800,7643
4560801,7643
4560802,7643
4560803,7643
4560804,7643
4561100,765
4561400,0870
4561700,0887
4562000,0886
4562300,0831
4562301,0832
4562302,0833
4562303,0834
4562304,0835
4562305,0836
4562306,0837
4562600,0842
4562601,0843
4562900,1041
4563200,2187
4563500,2187
4563800,2187
4564100,2185
4564400,2185
4564401,2185
4564402,2185
4564500,294
4564600,294
4564700,7668
4564701,7668
4564702,7668
4565000,2184
4565200,863
4565300,863
4565600,2189
4565601,1879
4565602,0869
4565603,863
4565900,185
4565901,1879
4566200,186
4566500,2742
4566501,0824
4566502,1831
4566800,2743
4566900,863
4567100,2757
4567101,0869
4567400,2757
4567401,0869
4567500,2743
4567501,252
4567600,2759
4567700,2754
4568000,2754
4568300,2754
4568600,2754
4568900,2754
4568901,2754
4569200,2754
4569500,2754
4569800,2754
4570100,2754
4570400,2754
4570700,2762
4571000,2763
4571300,2763
4571400,2182
4571401,2182
4571600,294
4571601,294
4571900,7664
4571901,7666
4571902,7642
4571903,7645
4572200,7664
4572201,7666
4572202,7642
4572203,7645
4572500,7664
4572501,7666
4572502,7642
4572503,7645
4572800,7664
4572801,7666
4572802,7642
4572803,7645
4573100,7664
4573101,7666
4573400,7664
4573700,7664
4574000,7664
4574300,7664
4574301,7666
4574600,7664
4574900,7664
4575200,7664
4575300,7669
4575400,7669
4575500,765
4575800,765
4576100,7667
4576101,7668
4576700,1698
4576701,1698
4577000,1698
4577300,1698
4577600,1698
4577900,1698
4578200,0208
4578201,0208
4578202,0208
4578500,0208
4578501,0208
4578502,0208
4578503,0206
4578800,0206
4579100,7643
4579400,0297
4579401,0297
4579402,0297
4579403,0297
4579404,0297
4579405,0297
4579406,0297
4579407,0297
4579700,0297
4579701,0297
4579702,0297
4579703,0297
4579704,0297
4579705,0297
4579706,0297
4630000,8128
4630001,8127
4630300,8126
4630600,8171
4630601,8171
4630700,8171
4630701,8171
4630900,8171
4630901,8171
4631200,8171
4631201,8171
4631500,8171
4631501,8171
4631800,8171
4631801,8171
4632100,8171
4632101,8171
4632400,8175
4632700,8014
4632701,8014
4633000,8172
4633001,8172
4633300,8171
4633301,8171
4633600,8074
4633601,8074
4633602,8094
4633603,8094
4633604,8084
4633605,8084
4633900,8233
4634200,8073
4634201,8074
4634500,8175
4634800,8233
4635100,8233
4635400,8233
4635700,8233
4636000,8233
4636300,8201
4636600,8212
4636900,8235
4637200,8235
4637500,8235
4637800,8235
4638100,8044
4638400,8673
4638700,8235
4639000,8235
4639300,8235
4639600,7739
4639601,7734
4639602,7799
4639603,7794
4639900,7739
4639901,7734
4639902,7799
4640200,7804
4640201,7809
4640500,7804
4640501,7809
4640800,8279
4641100,8271
4641400,8289
4641700,8256
4642000,8245
4642300,8243
4642600,8244
4642900,8242
4643200,8244
4643500,8242
4643800,8284
4644100,8284
4644200,8284
4644400,8172
4644700,8172
4645000,8291
4645300,8291
4645600,8211
4646400,8401
4646500,8401
4648000,8401
4648300,843
4648600,8686
4648900,8686
4649200,8044
4649400,8221
4649500,8229
4649501,8221
4649800,8221
4650000,8221
4650100,8221
4650200,8221
4650300,8221
4650400,8673
4650700,8261
4651000,8283
4651600,8627
4651601,8623
4651900,8204
4652200,8201
4652500,8209
4652800,8623
4653100,8623
4653400,8623
4700000,7693
4700300,7971
4700600,7981
4700900,7971
4700901,7971
4701200,7981
4701201,7981
4701500,7971
4701800,7972
4701801,7972
4702100,7982
4702101,7982
4702400,7972
4702401,7972
4702402,7973
4702403,7973
4702700,7982
4702701,7982
4702702,7983
4702703,7983
4703000,7973
4703002,7973
4703300,7983
4703301,7983
4703600,7974
4703900,7984
4704200,7974
4704500,7984
4704800,7975
4705100,7985
4705400,7976
4705700,7976
4706000,7986
4706300,7977
4706301,7977
4706600,7987
4706601,7987
4706900,7978
4706901,7978
4707200,7988
4707201,7988
4730000,7904
4730001,7914
4730300,7904
4730301,7914
4730600,7924
4730601,7934
4730900,7924
4730901,7934
4731200,7904
4731201,7914
4731500,7904
4731501,7914
4731800,7924
4731801,7934
4732100,7924
4732101,7934
4732400,7904
4732401,7914
4732700,7904
4732701,7914
4733000,7924
4733001,7934
4733300,7924
4733301,7934
4733600,7903
4733601,7913
4733900,7903
4733901,7913
4734200,7923
4734201,7933
4734500,7923
4734501,7933
4734800,7903
4734801,7913
4735100,7923
4735101,7933
4735400,7903
4735401,7913
4735700,7923
4735701,7933
4736000,9359
4736001,9359
4736300,7902
4736301,7902
4736302,7912
4736303,7912
4736600,7922
4736601,7922
4736602,7932
4736603,7932
4737800,9359
4737801,9359
4738100,7902
4738101,7902
4738102,7912
4738103,7912
4738400,7922
4738401,7922
4738402,7932
4738403,7932
4738500,7902
4738501,7902
4738502,7912
4738503,7912
4738600,7922
4738601,7932
4738602,7922
4738603,7932
4738700,9359
4739000,7902
4739001,7912
4739300,7922
4739301,7932
4739600,7902
4739601,7912
4739900,7922
4739901,7932
4740200,7922
4740201,7932
4740500,7902
4740501,7912
4740800,7922
4740801,7932
4742300,9359
4742600,7901
4742601,7911
4742900,7921
4742901,7931
4743200,7921
4743201,7931
4744400,9359
4744700,7901
4745000,7921
4745001,7931
4745100,7911
4745300,9359
4745600,7901
4745601,7911
4745900,7921
4745901,7931
4746200,7909
4746201,7919
4746500,7929
4746501,7939
4746600,7909
4746700,7929
4746800,7929
4746801,7939
4747100,9359
4748000,9344
4748300,9359
4748600,7939
4748900,7939
4748901,7939
4749200,9353
4749500,9344
4749800,7859
4750100,7939
4751300,7859
4751600,9344
4751601,7905
4751900,7855
4752200,8152
4752500,7945
4752501,7955
4752800,7925
4752801,7935
4753100,7915
4753400,7855
4753700,7855
4754000,9351
4754001,9351
4754300,9359
4754600,7906
4754601,7916
4754900,7926
4754901,7936
4755200,9359
4755500,7906
4755501,7916
4755800,7926
4755801,7936
4756100,9359
4756400,7906
4756600,7916
4756601,7936
4756602,7916
4756603,7936
4756700,7906
4757000,7926
4757300,7926
4757600,9359
4757900,9359
4758200,7796
4758500,7936
4758800,7855
4758801,7857
4759100,7855
4759400,9359
4759700,7906
4760000,7916
4760001,7936
4760300,7916
4760301,7936
4760600,9359
4760601,9359
4760602,9359
4760603,9359
4760900,7907
4760901,7917
4760902,7907
4760903,7917
4760904,7978
4760905,7978
4760906,7978
4760907,7978
4761200,7907
4761201,7917
4761202,7907
4761203,7917
4761204,7907
4761205,7917
4761206,7907
4761207,7917
4761500,7927
4761501,7937
4761502,7927
4761503,7937
4761504,7988
4761505,7988
4761506,7988
4761507,7988
4761800,7927
4761801,7937
4761802,7927
4761803,7937
4761804,7927
4761805,7937
4761806,7927
4761807,7937
4762100,7907
4762101,7917
4762400,7927
4762401,7937
4762700,9359
4763000,7927
4763001,7937
4763300,9359
4763600,7907
4763601,7917
4763900,7927
4763901,7937
4766300,7908
4766301,7918
4766600,7928
4766601,7938
4767200,7908
4767201,7918
4767202,7928
4767203,7938
4768400,9359
4768700,9359
4769000,0353
4769300,0353
4769600,0353
4769900,0353
4769901,0353
4769902,0353
4770200,0353
4770201,0353
4770202,0353
4770500,0294
4770800,9351
4771100,9341
4771700,9341
4772000,9341
4772600,7770
4773200,7770
4773800,2171
4774100,2172
4775300,7673
4775600,7675
4776200,7672
4776500,7672
4776501,7672
4776800,7672
4776801,7672
4777100,7672
4777101,7672
4777400,7674
4777700,7676
4778600,7674
4778900,7676
4790000,7710
4790001,7710
4790600,8627
4790601,8623
4791200,8609
4791500,8623
4791600,8623
4791800,8623
4792000,7890
4792100,7850
4792400,7860
4792700,7860
4793000,7860
4793300,7764
4793301,7769
4793600,7760
4794800,9788
4795400,8388
4795700,8385
4796000,8313
4796300,8313
4796301,8388
4796302,8286
4796600,8375
4796601,8377
4796900,8342
4797200,8399
4797500,8314
4797501,8314
4797800,8314
4797801,8314
4798100,8314
4798101,8314
4798102,8212
4798200,7715
4820000,7805
4820300,7805
4820600,7807
4820900,7807
4821200,7802
4821500,7802
4821800,7803
4822100,7803
4822400,7803
4822700,7803
4823000,7804
4823300,7804
4823600,7804
4823900,7800
4824200,7800
4840000,7739
4840001,7790
4840002,7738
4840003,7739
4840004,7798
4840005,7799
4840300,7738
4840301,7739
4840302,7798
4840303,7799
4840600,7737
4840601,7797
4840602,7733
4840603,7793
4840604,7733
4840605,7793
4840606,7731
4840607,7731
4840608,7791
4840609,7791
4840610,7731
4840611,7781
4840612,7791
4840613,7734
4840614,7794
4840615,7738
4840616,7798
4840900,7737
4840901,7797
4840902,7733
4840903,7793
4840904,7733
4840905,7793
4840906,7731
4840907,7731
4840908,7791
4840909,7791
4840910,7731
4840911,7781
4840912,7791
4840913,7734
4840914,7794
4840915,7738
4840916,7798
4841200,7732
4841201,7792
4841500,7732
4841501,7792
4841800,7737
4841801,7797
4842100,7737
4842101,7797
4842400,7739
4842401,7735
4842402,7735
4842403,7799
4842404,7795
4842405,7795
4842406,7735
4842407,7795
4842700,7739
4842701,7735
4842702,7735
4842703,7799
4842704,7795
4842705,7795
4842706,7735
4842707,7795
4850000,7825
4850300,7827
4850600,7825
4850900,7820
4851200,7820
4860000,9329
4860600,8101
4860900,8101
4861200,8101
4861500,8100
4861501,8100
4861502,8100
4861800,8109
4862100,8101
4862400,8101
4862700,8101
4863000,0309
4863001,0309
4863200,8100
4863600,8059
4863900,0309
4863901,0309
4864200,8101
4864500,8101
4864800,8103
4865100,8103
4865400,8101
4865401,8103
4865700,8101
4865701,8103
4866000,8101
4866900,8101
4867800,8100
4868100,8100
4868400,813
4868700,813
4869000,813
4890000,8091
4890001,8081
4890300,8183
4890600,8363
4890900,8183
4891200,8011
4891500,8181
4891800,8180
4892100,8197
4892400,8197
4892700,8001
4893000,8182
4893300,8183
4893600,8071
4893900,8123
4894200,8123
4894500,8021
4894501,8031
4894800,8081
4894801,8011
4894802,8183
4895100,8183
4895400,8071
4895700,8123
4896000,8183
4910000,8012
4910001,8012
4910002,8042
4910300,8124
4910600,8124
4910900,8072
4910901,8072
